Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_n,CryoSleep_n,Destination_n,VIP_n,total_consumed,total_consumed_2,been_in_RoomService,been_in_Spa,been_in_VRDeck,been_in_FoodCourt,been_in_ShoppingMall,total_consumed_3,has_consumed_high,has_consumed_low,Transported_n
28.771968503937007,715.0,451.96167494677076,0.0,81.0,7.0,0,1,0,0,1254.9616749467707,3,1,1,1,1,0,1,1,1,0
19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,80.0,0.0,0.0,0.0,730.0,0,1,0,0,810.0,2,1,0,1,0,0,0,1,0,0
39.0,0.0,285.0,65.0,320.0,213.0,0,1,0,0,883.0,2,0,1,1,1,1,2,1,1,0
32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,1
18.0,67.0,8.0,1188.0,667.0,0.0,0,1,1,0,1930.0,2,1,1,0,1,1,2,1,1,0
25.0,61.0,0.0,701.0,75.0,68.0,0,1,0,0,905.0,3,1,1,1,0,1,1,1,1,0
30.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
37.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
31.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
33.0,4.0,6733.0,0.0,14.0,19.0,1,1,0,0,6770.0,3,1,1,1,1,0,1,1,1,0
45.0,0.0,0.0,9.0,2536.0,4.0,0,1,2,0,2549.0,2,0,1,1,0,1,1,1,1,0
31.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
39.0,258.0,1541.0,0.0,308.4769036733407,621.0,1,1,1,0,2728.4769036733405,3,1,1,1,1,0,1,1,1,0
13.0,1007.0,0.0,142.0,295.0,0.0,2,1,0,0,1444.0,2,1,1,0,0,1,1,1,1,0
37.0,63.0,0.0,0.0,0.0,661.0,0,1,0,0,724.0,2,1,0,1,0,0,0,1,0,0
27.0,1.0,12804.0,0.0,10.0,52.0,1,1,1,-1,12867.0,3,1,1,1,1,0,1,1,1,1
35.0,95.0,3441.0,0.0,391.0,318.0,1,1,1,0,4245.0,3,1,1,1,1,0,1,1,1,0
19.0,0.0,721.0,0.0,25.0,1.0,0,1,0,0,747.0,2,0,1,1,1,0,1,1,1,1
10.0,0.0,451.96167494677076,0.0,0.0,0.0,2,0,0,0,451.96167494677076,0,0,0,0,1,0,1,0,1,1
45.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
34.0,301.0,0.0,79.0,919.0,0.0,2,1,0,0,1299.0,2,1,1,0,0,1,1,1,1,0
42.0,28.0,0.0,0.0,0.0,591.0,0,1,1,0,619.0,2,1,0,1,0,0,0,1,0,0
40.0,2249.0,4.0,345.0,0.0,0.0,2,1,0,0,2598.0,1,1,0,0,1,1,2,1,1,0
18.0,49.0,0.0,2885.0,1.0,0.0,2,1,0,0,2935.0,2,1,1,0,0,1,1,1,1,1
36.0,0.0,972.0,0.0,795.0,575.0,1,1,0,0,2342.0,2,0,1,1,1,0,1,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
24.0,0.0,0.0,42.0,0.0,849.0,0,1,0,0,891.0,1,0,0,1,0,1,1,1,1,0
27.0,0.0,2897.0,659.0,485.0,11.0,1,1,0,0,4052.0,2,0,1,1,1,1,2,1,1,1
22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
32.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
42.0,55.0,0.0,1503.0,0.0,0.0,0,1,0,0,1558.0,1,1,0,0,0,1,1,1,1,1
4.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
42.0,1318.0,0.0,1386.0,308.4769036733407,306.7894819713431,2,1,0,0,3319.266385644684,3,1,1,1,0,1,1,1,1,0
20.0,0.0,0.0,717.0,0.0,0.0,0,1,0,0,717.0,0,0,0,0,0,1,1,0,1,1
20.0,810.0,0.0,0.0,0.0,0.0,0,1,0,0,810.0,1,1,0,0,0,0,0,1,0,0
20.0,0.0,0.0,0.0,0.0,0.0,1,-1,1,0,0.0,0,0,0,0,0,0,0,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
17.0,0.0,656.0,295.0,0.0,35.0,0,1,0,0,986.0,1,0,0,1,1,1,2,1,1,0
27.0,0.0,1891.0,0.0,2167.0,0.0,1,-1,0,0,4058.0,1,0,1,0,1,0,1,1,1,0
19.0,222.89785157787045,163.0,1487.0,1.0,223.0,0,1,1,0,2096.8978515778704,3,1,1,1,1,1,2,1,1,0
23.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
22.0,0.0,5183.0,0.0,1080.0,2.0,1,1,1,0,6265.0,2,0,1,1,1,0,1,1,1,1
19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
14.0,547.0,145.0,5.0,0.0,9.0,0,1,1,0,706.0,2,1,0,1,1,1,2,1,1,0
22.0,0.0,17.0,0.0,620.0,0.0,0,1,2,0,637.0,1,0,1,0,1,0,1,1,1,0
18.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
28.771968503937007,0.0,3.0,0.0,2.0,923.0,0,1,0,0,928.0,2,0,1,1,1,0,1,1,1,1
5.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
26.0,0.0,0.0,0.0,886.0,14268.0,1,1,0,0,15154.0,2,0,1,1,0,0,0,1,0,0
41.0,0.0,7964.0,0.0,3238.0,5839.0,1,1,-1,1,17041.0,2,0,1,1,1,0,1,1,1,0
28.0,948.0,0.0,64.0,170.0,0.0,2,1,0,0,1182.0,2,1,1,0,0,1,1,1,1,0
21.0,0.0,351.0,61.0,152.0,0.0,0,1,0,0,564.0,1,0,1,0,1,1,2,1,1,0
46.0,717.0,516.0,4.0,2.0,2439.0,1,1,0,0,3678.0,3,1,1,1,1,1,2,1,1,0
36.0,11.0,20.0,0.0,64.0,3108.0,1,1,0,0,3203.0,3,1,1,1,1,0,1,1,1,0
39.0,6.0,14.0,0.0,658.0,58.0,0,1,2,0,736.0,3,1,1,1,1,0,1,1,1,0
41.0,0.0,9788.0,8.0,0.0,36.0,1,1,0,0,9832.0,1,0,0,1,1,1,2,1,1,0
39.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
35.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
25.0,341.0,608.0,2.0,2.0,16.0,0,1,0,0,969.0,3,1,1,1,1,1,2,1,1,1
29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
34.0,0.0,0.0,174.90603284902085,0.0,0.0,1,0,1,0,174.90603284902085,0,0,0,0,0,1,1,0,1,1
39.0,9.0,18.0,0.0,2.0,878.0,0,1,0,0,907.0,3,1,1,1,1,0,1,1,1,0
28.771968503937007,4.0,0.0,9.0,20.0,831.0,0,1,0,0,864.0,3,1,1,1,0,1,1,1,1,0
28.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
26.0,1752.0,22.0,0.0,4.0,306.7894819713431,2,1,0,0,2084.789481971343,3,1,1,1,1,0,1,1,1,0
51.0,0.0,287.0,0.0,1442.0,66.0,1,1,1,1,1795.0,2,0,1,1,1,0,1,1,1,1
37.0,501.0,0.0,179.0,1.0,0.0,0,1,2,0,681.0,2,1,1,0,0,1,1,1,1,1
17.0,59.0,154.0,0.0,177.0,6495.0,0,1,0,0,6885.0,3,1,1,1,1,0,1,1,1,0
63.0,0.0,1068.0,0.0,176.0,8188.0,1,1,1,0,9432.0,2,0,1,1,1,0,1,1,1,0
50.0,513.0,0.0,0.0,764.0,21.0,2,1,0,0,1298.0,3,1,1,1,0,0,0,1,0,0
23.0,1723.0,0.0,2.0,0.0,0.0,0,1,0,0,1725.0,1,1,0,0,0,1,1,1,1,0
23.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0
31.0,0.0,1847.0,0.0,103.0,694.0,1,1,0,0,2644.0,2,0,1,1,1,0,1,1,1,1
19.0,1171.0,1460.0,0.0,36.0,0.0,0,1,0,0,2667.0,2,1,1,0,1,0,1,1,1,0
25.0,102.0,0.0,257.0,1260.0,0.0,0,1,0,0,1619.0,2,1,1,0,0,1,1,1,1,0
29.0,0.0,0.0,0.0,0.0,306.7894819713431,0,0,0,0,306.7894819713431,1,0,0,1,0,0,0,1,0,1
22.0,1448.0,0.0,0.0,0.0,1.0,0,1,0,0,1449.0,2,1,0,1,0,0,0,1,0,0
38.0,190.0,1.0,616.0,0.0,306.7894819713431,0,1,0,0,1113.789481971343,2,1,0,1,1,1,2,1,1,1
20.0,43.0,443.0,642.0,0.0,0.0,0,-1,0,0,1128.0,1,1,0,0,1,1,2,1,1,0
45.0,0.0,0.0,0.0,0.0,306.7894819713431,2,0,0,0,306.7894819713431,1,0,0,1,0,0,0,1,0,0
28.771968503937007,261.0,0.0,2338.0,0.0,0.0,2,1,-1,0,2599.0,1,1,0,0,0,1,1,1,1,0
28.0,0.0,0.0,0.0,676.0,124.0,0,1,0,0,800.0,2,0,1,1,0,0,0,1,0,0
1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
25.0,591.0,466.0,0.0,0.0,0.0,2,-1,0,0,1057.0,1,1,0,0,1,0,1,1,1,0
40.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,222.89785157787045,0.0,0.0,0.0,0.0,1,0,1,0,222.89785157787045,1,1,0,0,0,0,0,1,0,0
15.0,0.0,0.0,0.0,938.0,44.0,0,1,0,0,982.0,2,0,1,1,0,0,0,1,0,0
13.0,0.0,0.0,8.0,0.0,714.0,0,1,0,0,722.0,1,0,0,1,0,1,1,1,1,0
27.0,875.0,0.0,61.0,289.0,0.0,2,1,0,0,1225.0,2,1,1,0,0,1,1,1,1,0
26.0,1086.0,463.0,140.0,0.0,8.0,0,1,0,0,1697.0,2,1,0,1,1,1,2,1,1,0
46.0,0.0,0.0,1.0,0.0,1778.0,0,1,0,0,1779.0,1,0,0,1,0,1,1,1,1,0
28.771968503937007,945.0,0.0,121.0,0.0,270.0,2,1,0,0,1336.0,2,1,0,1,0,1,1,1,1,0
30.0,59.0,0.0,0.0,0.0,1611.0,0,1,0,0,1670.0,2,1,0,1,0,0,0,1,0,0
18.0,0.0,53.0,476.0,2.0,0.0,0,1,0,0,531.0,1,0,1,0,1,1,2,1,1,0
34.0,430.0,0.0,619.0,0.0,0.0,2,1,0,1,1049.0,1,1,0,0,0,1,1,1,1,0
36.0,114.0,20.0,0.0,0.0,1485.0,0,1,0,0,1619.0,2,1,0,1,1,0,1,1,1,0
20.0,0.0,0.0,174.90603284902085,0.0,0.0,2,-1,1,0,174.90603284902085,0,0,0,0,0,1,1,0,1,0
32.0,733.0,11.0,1819.0,34.0,1.0,2,1,0,1,2598.0,3,1,1,1,1,1,2,1,1,0
29.0,1071.0,27.0,58.0,0.0,0.0,2,1,0,0,1156.0,1,1,0,0,1,1,2,1,1,0
26.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
23.0,263.0,0.0,1548.0,44.0,0.0,2,1,0,0,1855.0,2,1,1,0,0,1,1,1,1,1
20.0,0.0,40.0,9.0,120.0,622.0,0,1,0,0,791.0,2,0,1,1,1,1,2,1,1,0
47.0,4.0,891.0,0.0,2962.0,3656.0,1,1,0,0,7513.0,3,1,1,1,1,0,1,1,1,0
25.0,0.0,451.96167494677076,699.0,43.0,22.0,0,1,0,0,1215.9616749467707,2,0,1,1,1,1,2,1,1,0
18.0,0.0,0.0,454.0,0.0,263.0,0,1,1,0,717.0,1,0,0,1,0,1,1,1,1,0
21.0,31.0,93.0,578.0,0.0,0.0,0,1,0,0,702.0,1,1,0,0,1,1,2,1,1,1
22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
52.0,1222.0,2.0,74.0,0.0,0.0,2,1,-1,0,1298.0,1,1,0,0,1,1,2,1,1,0
22.0,688.0,5.0,80.0,0.0,0.0,0,1,2,0,773.0,1,1,0,0,1,1,2,1,1,0
28.0,0.0,4585.0,0.0,2.0,35.0,1,1,0,-1,4622.0,2,0,1,1,1,0,1,1,1,1
44.0,1175.0,0.0,13.0,642.0,498.0,0,1,0,0,2328.0,3,1,1,1,0,1,1,1,1,0
14.0,0.0,6.0,791.0,49.0,0.0,0,1,0,0,846.0,1,0,1,0,1,1,2,1,1,1
2.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
40.0,224.0,5672.0,174.90603284902085,663.0,779.0,1,1,1,0,7512.90603284902,3,1,1,1,1,1,2,1,1,0
13.0,539.0,101.0,0.0,0.0,41.0,0,1,0,0,681.0,2,1,0,1,1,0,1,1,1,0
29.0,0.0,5718.0,0.0,1444.0,5.0,1,1,0,0,7167.0,2,0,1,1,1,0,1,1,1,0
16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
36.0,0.0,10.0,0.0,0.0,306.7894819713431,0,1,0,0,316.7894819713431,1,0,0,1,1,0,1,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,1.0,0.0,857.0,0.0,0.0,0,1,1,0,858.0,1,1,0,0,0,1,1,1,1,0
26.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
55.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
36.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
65.0,1399.0,0.0,0.0,0.0,0.0,2,1,0,0,1399.0,1,1,0,0,0,0,0,1,0,0
46.0,426.0,37.0,0.0,0.0,568.0,0,1,1,0,1031.0,2,1,0,1,1,0,1,1,1,0
28.771968503937007,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,29.0,394.0,0.0,712.0,4360.0,1,1,0,0,5495.0,3,1,1,1,1,0,1,1,1,0
2.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
51.0,0.0,1.0,0.0,51.0,945.0,0,1,0,0,997.0,2,0,1,1,1,0,1,1,1,0
30.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
17.0,222.89785157787045,647.0,49.0,74.0,0.0,0,1,0,0,992.8978515778705,2,1,1,0,1,1,2,1,1,0
33.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
23.0,222.89785157787045,0.0,6.0,30.0,200.0,0,1,0,0,458.8978515778705,3,1,1,1,0,1,1,1,1,0
23.0,222.89785157787045,0.0,0.0,0.0,809.0,0,1,0,0,1031.8978515778704,2,1,0,1,0,0,0,1,0,0
41.0,0.0,0.0,0.0,0.0,0.0,2,0,-1,0,0.0,0,0,0,0,0,0,0,0,0,1
47.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
26.0,0.0,1666.0,62.0,36.0,0.0,0,1,0,0,1764.0,1,0,1,0,1,1,2,1,1,0
15.0,521.0,162.0,62.0,5.0,0.0,0,1,2,0,750.0,2,1,1,0,1,1,2,1,1,1
53.0,5.0,2572.0,0.0,0.0,306.7894819713431,-1,1,0,0,2883.789481971343,2,1,0,1,1,0,1,1,1,0
64.0,0.0,0.0,174.90603284902085,0.0,0.0,1,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,1
39.0,0.0,164.0,174.90603284902085,372.0,91.0,0,1,0,0,801.9060328490209,2,0,1,1,1,1,2,1,1,0
28.771968503937007,0.0,0.0,486.0,324.0,0.0,0,1,0,0,810.0,1,0,1,0,0,1,1,1,1,0
10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
36.0,0.0,0.0,0.0,308.4769036733407,0.0,0,0,1,0,308.4769036733407,1,0,1,0,0,0,0,1,0,0
54.0,1217.0,0.0,1.0,4.0,0.0,2,1,0,0,1222.0,2,1,1,0,0,1,1,1,1,0
36.0,386.0,0.0,756.0,6.0,0.0,2,1,0,0,1148.0,2,1,1,0,0,1,1,1,1,0
28.0,71.0,296.0,323.0,2.0,0.0,0,1,-1,0,692.0,2,1,1,0,1,1,2,1,1,0
24.0,0.0,10.0,758.0,0.0,20.0,0,1,0,0,788.0,1,0,0,1,1,1,2,1,1,0
13.0,305.0,582.0,12.0,19.0,0.0,0,1,0,0,918.0,2,1,1,0,1,1,2,1,1,0
18.0,0.0,451.96167494677076,0.0,0.0,0.0,0,0,1,0,451.96167494677076,0,0,0,0,1,0,1,0,1,0
37.0,213.0,5.0,0.0,439.0,1190.0,1,1,0,0,1847.0,3,1,1,1,1,0,1,1,1,0
62.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
22.0,0.0,451.96167494677076,0.0,0.0,1128.0,0,1,0,0,1579.9616749467707,1,0,0,1,1,0,1,1,1,0
54.0,433.0,0.0,867.0,19.0,1.0,2,1,1,0,1320.0,3,1,1,1,0,1,1,1,1,0
22.0,674.0,0.0,0.0,11.0,0.0,0,1,2,0,685.0,2,1,1,0,0,0,0,1,0,0
41.0,638.0,0.0,133.0,0.0,306.7894819713431,0,1,1,0,1077.789481971343,2,1,0,1,0,1,1,1,1,0
24.0,0.0,600.0,174.90603284902085,0.0,0.0,0,1,0,0,774.9060328490209,0,0,0,0,1,1,2,0,1,0
40.0,757.0,40.0,4.0,2.0,0.0,0,1,0,0,803.0,2,1,1,0,1,1,2,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,2,-1,1,0,0.0,0,0,0,0,0,0,0,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
65.0,0.0,804.0,0.0,0.0,0.0,0,1,0,0,804.0,0,0,0,0,1,0,1,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
28.0,0.0,451.96167494677076,0.0,6.0,9837.0,1,1,0,0,10294.961674946771,2,0,1,1,1,0,1,1,1,0
24.0,0.0,0.0,0.0,704.0,0.0,0,1,1,0,704.0,1,0,1,0,0,0,0,1,0,0
42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
42.0,48.0,466.0,3.0,28.0,125.0,0,-1,2,0,670.0,3,1,1,1,1,1,2,1,1,0
24.0,489.0,0.0,174.90603284902085,0.0,0.0,0,1,1,0,663.9060328490209,1,1,0,0,0,1,1,1,1,0
31.0,0.0,54.0,33.0,1812.0,690.0,1,1,0,0,2589.0,2,0,1,1,1,1,2,1,1,0
25.0,0.0,0.0,759.0,5.0,24.0,0,1,0,0,788.0,2,0,1,1,0,1,1,1,1,0
61.0,0.0,2234.0,0.0,16.0,2019.0,1,1,1,0,4269.0,2,0,1,1,1,0,1,1,1,0
28.771968503937007,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
18.0,29.0,0.0,2315.0,0.0,1.0,2,1,0,0,2345.0,2,1,0,1,0,1,1,1,1,1
25.0,0.0,1673.0,0.0,642.0,612.0,1,1,1,0,2927.0,2,0,1,1,1,0,1,1,1,0
66.0,0.0,0.0,1610.0,0.0,0.0,0,1,1,0,1610.0,0,0,0,0,0,1,1,0,1,1
23.0,383.0,0.0,296.0,0.0,0.0,0,1,2,0,679.0,1,1,0,0,0,1,1,1,1,0
18.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,2077.0,0.0,0.0,0.0,0,1,0,0,2077.0,0,0,0,0,1,0,1,0,1,1
55.0,8142.0,8.0,0.0,1481.0,0.0,1,1,1,0,9631.0,2,1,1,0,1,0,1,1,1,0
32.0,1781.0,0.0,654.0,580.0,0.0,2,1,0,0,3015.0,2,1,1,0,0,1,1,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
31.0,8243.0,280.0,0.0,3220.0,2285.0,1,-1,1,1,14028.0,3,1,1,1,1,0,1,1,1,0
16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
46.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,0,0
32.0,73.0,0.0,1123.0,0.0,113.0,2,1,0,0,1309.0,2,1,0,1,0,1,1,1,1,1
25.0,0.0,997.0,0.0,0.0,0.0,0,1,0,0,997.0,0,0,0,0,1,0,1,0,1,1
28.771968503937007,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
51.0,0.0,980.0,273.0,2775.0,419.0,1,1,0,0,4447.0,2,0,1,1,1,1,2,1,1,0
32.0,1340.0,451.96167494677076,0.0,8517.0,1256.0,1,1,1,0,11564.961674946771,3,1,1,1,1,0,1,1,1,0
44.0,0.0,463.0,1.0,172.0,0.0,0,1,2,-1,636.0,1,0,1,0,1,1,2,1,1,1
39.0,1.0,275.0,33.0,376.0,105.0,0,1,0,0,790.0,3,1,1,1,1,1,2,1,1,0
33.0,0.0,2020.0,0.0,1817.0,182.0,1,1,1,0,4019.0,2,0,1,1,1,0,1,1,1,0
2.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
36.0,0.0,0.0,0.0,308.4769036733407,0.0,2,0,1,0,308.4769036733407,1,0,1,0,0,0,0,1,0,1
31.0,0.0,1615.0,263.0,113.0,60.0,0,1,0,0,2051.0,2,0,1,1,1,1,2,1,1,0
19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
40.0,814.0,12.0,2.0,308.4769036733407,79.0,0,-1,0,0,1215.4769036733408,3,1,1,1,1,1,2,1,1,1
18.0,0.0,18.0,73.0,2134.0,25.0,0,1,0,0,2250.0,2,0,1,1,1,1,2,1,1,0
19.0,0.0,0.0,0.0,0.0,0.0,2,0,-1,0,0.0,0,0,0,0,0,0,0,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
17.0,18.0,2.0,0.0,0.0,1020.0,0,1,0,0,1040.0,2,1,0,1,1,0,1,1,1,0
50.0,0.0,4558.0,0.0,1.0,267.0,1,1,1,0,4826.0,2,0,1,1,1,0,1,1,1,1
26.0,0.0,0.0,0.0,308.4769036733407,0.0,1,0,1,0,308.4769036733407,1,0,1,0,0,0,0,1,0,1
19.0,862.0,0.0,5.0,2032.0,0.0,2,1,0,0,2899.0,2,1,1,0,0,1,1,1,1,0
24.0,0.0,0.0,932.0,0.0,1.0,0,1,-1,0,933.0,1,0,0,1,0,1,1,1,1,0
45.0,1595.0,0.0,0.0,0.0,13.0,0,1,0,0,1608.0,2,1,0,1,0,0,0,1,0,0
13.0,1118.0,0.0,93.0,5.0,393.0,0,1,0,0,1609.0,3,1,1,1,0,1,1,1,1,0
24.0,222.89785157787045,2.0,25.0,308.4769036733407,707.0,0,1,2,0,1265.3747552512111,3,1,1,1,1,1,2,1,1,1
42.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
23.0,7.0,0.0,0.0,716.0,800.0,0,1,-1,0,1523.0,3,1,1,1,0,0,0,1,0,1
17.0,0.0,33.0,0.0,56.0,708.0,0,1,1,0,797.0,2,0,1,1,1,0,1,1,1,0
59.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
18.0,0.0,0.0,0.0,716.0,0.0,0,1,0,0,716.0,1,0,1,0,0,0,0,1,0,0
22.0,0.0,522.0,130.0,59.0,0.0,0,1,0,0,711.0,1,0,1,0,1,1,2,1,1,0
24.0,2.0,0.0,0.0,52.0,638.0,0,1,0,0,692.0,3,1,1,1,0,0,0,1,0,0
26.0,554.0,1307.0,32.0,93.0,1553.0,1,1,0,-1,3539.0,3,1,1,1,1,1,2,1,1,0
61.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
34.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
24.0,569.0,156.0,0.0,12.0,0.0,-1,1,0,0,737.0,2,1,1,0,1,0,1,1,1,0
41.0,3471.0,0.0,251.0,0.0,0.0,2,1,0,0,3722.0,1,1,0,0,0,1,1,1,1,0
24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
17.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
33.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
39.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
53.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
13.0,1.0,154.0,486.0,43.0,0.0,0,1,2,0,684.0,2,1,1,0,1,1,2,1,1,0
